rfp_id,item_id,item_name,item_category,voltage_rating,conductor_material,core_count,size_sqmm,insulation_type,sheath_type,temperature_rating,fire_resistance,armouring,standards_required,mandatory_specs,tolerance_allowed,spec_text_raw
RFP_5811,ITEM_5811,FRLS 1.1kV XLPE Copper 2C 35sqmm Armoured Power Cable,Power Cable,1.1kV,Copper,2.0,35.0,XLPE,LSZH,90C,FRLS,Yes,IS 1554,insulation_type,False,FRLS 1.1kV 2C 35 sqmm Cu XLPE armoured cable as per IS 1554
RFP_5812,ITEM_5812,FRLS 1.1kV PVC Copper 2C 0.75sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,2.0,0.75,PVC,PVC,70C,FRLS,No,IEC 60502-1,sheath_type;voltage_rating,False,FRLS 1.1kV 2C 0.75 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5813,ITEM_5813,LSZH 1.1kV PVC Copper 24C 1sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,24.0,1.0,PVC,PVC,70C,LSZH,No,IS 1554,voltage_rating,False,LSZH 1.1kV 24C 1 sqmm Cu PVC armoured cable as per IS 1554
RFP_5814,ITEM_5814,LSZH 6.6kV EPR Copper 3C 400sqmm Armoured Power Cable,Power Cable,6.6kV,Copper,3.0,400.0,EPR,LSZH,90C,LSZH,Yes,IS 7098-1,conductor_material;core_count,False,LSZH 6.6kV 3C 400 sqmm Cu EPR armoured cable as per IS 7098-1
RFP_5815,ITEM_5815,22kV XLPE Copper 1C 300sqmm Armoured Power Cable,Power Cable,22kV,Copper,1.0,300.0,XLPE,PVC,90C,Non-FR,Yes,IEC 60502-2,size_sqmm;standards_required;temperature_rating,False,22kV 1C 300 sqmm Cu XLPE armoured cable as per IEC 60502-2
RFP_5816,ITEM_5816,FR 1.1kV PVC Copper 10C 6sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,10.0,6.0,PVC,HDPE,70C,FR,No,BS 5308,sheath_type;size_sqmm,False,FR 1.1kV 10C 6 sqmm Cu PVC armoured cable as per BS 5308
RFP_5817,ITEM_5817,FR 300V PVC Copper 8C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,8.0,1.5,PVC,HDPE,70C,FR,Yes,BS 5308-1,insulation_type,True,FR 300V 8C 1.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_5818,ITEM_5818,440V XLPE Copper 5C 10sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,5.0,10.0,XLPE,PVC,90C,Non-FR,No,IS 9968,conductor_material;core_count;insulation_type,True,440V 5C 10 sqmm Cu XLPE armoured cable as per IS 9968
RFP_5819,ITEM_5819,FR 66kV XLPE Copper 1C 630sqmm Armoured Power Cable,Power Cable,66kV,Copper,1.0,630.0,XLPE,LSZH,90C,FR,Yes,IS 7098-3,armouring,False,FR 66kV 1C 630 sqmm Cu XLPE armoured cable as per IS 7098-3
RFP_5820,ITEM_5820,FR 220kV XLPE Copper 1C 630sqmm Armoured Power Cable,Power Cable,220kV,Copper,1.0,630.0,XLPE,HDPE,90C,FR,No,IEC 62067,armouring;sheath_type,True,FR 220kV 1C 630 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_5821,ITEM_5821,220kV XLPE Aluminium 1C 240sqmm Armoured Power Cable,Power Cable,220kV,Aluminium,1.0,240.0,XLPE,LSZH,90C,Non-FR,No,IEC 62067,sheath_type,False,220kV 1C 240 sqmm Al XLPE armoured cable as per IEC 62067
RFP_5822,ITEM_5822,FRLS 500V XLPE Copper 5C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,5.0,1.0,XLPE,HDPE,90C,FRLS,Yes,IEC 60502-1,core_count;fire_resistance;sheath_type;voltage_rating,True,FRLS 500V 5C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5823,ITEM_5823,FRLS 300V PVC Copper 10C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,10.0,0.75,PVC,PVC,70C,FRLS,Yes,IEC 60502-1,temperature_rating,False,FRLS 300V 10C 0.75 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5824,ITEM_5824,1.1kV XLPE Copper 5C 1sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,5.0,1.0,XLPE,PVC,90C,Non-FR,No,BS 5308,insulation_type;sheath_type;size_sqmm;standards_required,False,1.1kV 5C 1 sqmm Cu XLPE armoured cable as per BS 5308
RFP_5825,ITEM_5825,LSZH 1.1kV XLPE Copper 8C 2.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,8.0,2.5,XLPE,HDPE,90C,LSZH,Yes,IEC 60502-1,armouring;core_count;fire_resistance;size_sqmm,False,LSZH 1.1kV 8C 2.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5826,ITEM_5826,LSZH 500V PVC Aluminium 4C 50sqmm Armoured Power Cable,Power Cable,500V,Aluminium,4.0,50.0,PVC,LSZH,70C,LSZH,Yes,IS 694,fire_resistance;voltage_rating,False,LSZH 500V 4C 50 sqmm Al PVC armoured cable as per IS 694
RFP_5827,ITEM_5827,LSZH 500V XLPE Copper 10C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,10.0,1.0,XLPE,PVC,90C,LSZH,Yes,IEC 60502-1,insulation_type;size_sqmm;temperature_rating;voltage_rating,False,LSZH 500V 10C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5828,ITEM_5828,FRLS 1.1kV PVC Copper 8C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,8.0,1.5,PVC,HDPE,70C,FRLS,Yes,BS 5308-1,temperature_rating;voltage_rating,True,FRLS 1.1kV 8C 1.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_5829,ITEM_5829,FRLS 500V XLPE Copper 2C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,2.0,1.5,XLPE,LSZH,90C,FRLS,Yes,IEC 60502-1,armouring;size_sqmm;voltage_rating,True,FRLS 500V 2C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5830,ITEM_5830,ZH 6.6kV EPR Copper 1C 400sqmm Armoured Power Cable,Power Cable,6.6kV,Copper,1.0,400.0,EPR,HDPE,90C,ZH,Yes,IS 7098-1,insulation_type;sheath_type;temperature_rating,True,ZH 6.6kV 1C 400 sqmm Cu EPR armoured cable as per IS 7098-1
RFP_5831,ITEM_5831,FRLS 1.1kV PVC Copper 4C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,4.0,0.75,PVC,LSZH,70C,FRLS,No,BS 5308-1,core_count,False,FRLS 1.1kV 4C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_5832,ITEM_5832,FRLS 132kV XLPE Copper 1C 630sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,630.0,XLPE,LSZH,90C,FRLS,Yes,IEC 60840,armouring;conductor_material;fire_resistance;size_sqmm,False,FRLS 132kV 1C 630 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_5833,ITEM_5833,LSZH 500V XLPE Copper 8C 4sqmm Armoured Control Cable,Control Cable,500V,Copper,8.0,4.0,XLPE,HDPE,90C,LSZH,No,IEC 60502-1,armouring;core_count;temperature_rating,False,LSZH 500V 8C 4 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5834,ITEM_5834,FRLS 440V XLPE Copper 19C 6sqmm Armoured Control Cable,Control Cable,440V,Copper,19.0,6.0,XLPE,PVC,90C,FRLS,No,IS 694,armouring;conductor_material;insulation_type;size_sqmm,False,FRLS 440V 19C 6 sqmm Cu XLPE armoured cable as per IS 694
RFP_5835,ITEM_5835,500V PVC Copper 16C 4sqmm Armoured Control Cable,Control Cable,500V,Copper,16.0,4.0,PVC,LSZH,70C,Non-FR,No,IS 1554,fire_resistance;sheath_type;size_sqmm;temperature_rating,True,500V 16C 4 sqmm Cu PVC armoured cable as per IS 1554
RFP_5836,ITEM_5836,LSZH 11kV XLPE Aluminium 3C 70sqmm Armoured Power Cable,Power Cable,11kV,Aluminium,3.0,70.0,XLPE,HDPE,90C,LSZH,Yes,IS 7098-1,fire_resistance,False,LSZH 11kV 3C 70 sqmm Al XLPE armoured cable as per IS 7098-1
RFP_5837,ITEM_5837,FRLS 1.1kV PVC Copper 4C 6sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,4.0,6.0,PVC,LSZH,70C,FRLS,No,BS 5308,sheath_type;standards_required;temperature_rating,True,FRLS 1.1kV 4C 6 sqmm Cu PVC armoured cable as per BS 5308
RFP_5838,ITEM_5838,FRLS 500V XLPE Copper 8C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,8.0,0.75,XLPE,HDPE,90C,FRLS,Yes,IEC 60502-1,conductor_material;core_count,False,FRLS 500V 8C 0.75 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5839,ITEM_5839,LSZH 1.1kV PVC Copper 10C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,10.0,0.5,PVC,LSZH,70C,LSZH,No,IEC 60502-1,conductor_material;core_count;insulation_type,False,LSZH 1.1kV 10C 0.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5840,ITEM_5840,FRLS 600V PVC Copper 3.5C 400sqmm Armoured Power Cable,Power Cable,600V,Copper,3.5,400.0,PVC,HDPE,70C,FRLS,Yes,IS 694,voltage_rating,True,FRLS 600V 3.5C 400 sqmm Cu PVC armoured cable as per IS 694
RFP_5841,ITEM_5841,220kV XLPE Aluminium 1C 300sqmm Armoured Power Cable,Power Cable,220kV,Aluminium,1.0,300.0,XLPE,LSZH,90C,Non-FR,Yes,IEC 62067,armouring;core_count,False,220kV 1C 300 sqmm Al XLPE armoured cable as per IEC 62067
RFP_5842,ITEM_5842,LSZH 440V XLPE Copper 1C 10sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,1.0,10.0,XLPE,LSZH,90C,LSZH,No,IS 694,insulation_type,False,LSZH 440V 1C 10 sqmm Cu XLPE armoured cable as per IS 694
RFP_5843,ITEM_5843,ZH 500V PVC Copper 4C 2.5sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,4.0,2.5,PVC,PVC,70C,ZH,No,IS 694,core_count;fire_resistance;size_sqmm;voltage_rating,True,ZH 500V 4C 2.5 sqmm Cu PVC armoured cable as per IS 694
RFP_5844,ITEM_5844,LSZH 3.3kV XLPE Aluminium 1C 95sqmm Armoured Power Cable,Power Cable,3.3kV,Aluminium,1.0,95.0,XLPE,PVC,90C,LSZH,Yes,IEC 60502-1,sheath_type,True,LSZH 3.3kV 1C 95 sqmm Al XLPE armoured cable as per IEC 60502-1
RFP_5845,ITEM_5845,LSZH 400kV XLPE Copper 1C 240sqmm Armoured Power Cable,Power Cable,400kV,Copper,1.0,240.0,XLPE,HDPE,90C,LSZH,Yes,IEC 62067,armouring;insulation_type;size_sqmm;voltage_rating,True,LSZH 400kV 1C 240 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_5846,ITEM_5846,FRLS 1.1kV XLPE Copper 7C 1sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,7.0,1.0,XLPE,PVC,90C,FRLS,Yes,IS 1554,conductor_material;fire_resistance;sheath_type;temperature_rating,True,FRLS 1.1kV 7C 1 sqmm Cu XLPE armoured cable as per IS 1554
RFP_5847,ITEM_5847,LSZH 110kV XLPE Aluminium 1C 800sqmm Armoured Power Cable,Power Cable,110kV,Aluminium,1.0,800.0,XLPE,LSZH,90C,LSZH,Yes,IEC 60840,sheath_type;temperature_rating;voltage_rating,False,LSZH 110kV 1C 800 sqmm Al XLPE armoured cable as per IEC 60840
RFP_5848,ITEM_5848,FR 500V PVC Copper 4C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,4.0,1.5,PVC,LSZH,70C,FR,Yes,IEC 60502-1,conductor_material;insulation_type;size_sqmm;standards_required,False,FR 500V 4C 1.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5849,ITEM_5849,Fire Survival 1.1kV Mineral (MI) Copper 2C 25sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,2.0,25.0,Mineral (MI),HDPE,105C,Fire Survival,No,IS 17048,conductor_material;core_count,True,Fire Survival 1.1kV 2C 25 sqmm Cu Mineral (MI) armoured cable as per IS 17048
RFP_5850,ITEM_5850,Fire Survival 1.1kV Mineral (MI) Copper 1C 35sqmm Armoured Fire Survival Cable,Fire Survival Cable,1.1kV,Copper,1.0,35.0,Mineral (MI),HDPE,105C,Fire Survival,No,IS 17048,core_count;fire_resistance;insulation_type,False,Fire Survival 1.1kV 1C 35 sqmm Cu Mineral (MI) armoured cable as per IS 17048
RFP_5851,ITEM_5851,FRLS 300V XLPE Copper 16C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,16.0,2.5,XLPE,PVC,90C,FRLS,Yes,BS 5308-1,core_count,True,FRLS 300V 16C 2.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_5852,ITEM_5852,1.1kV XLPE Copper 5C 1sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,5.0,1.0,XLPE,PVC,90C,Non-FR,No,IEC 60502-1,fire_resistance;standards_required,False,1.1kV 5C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5853,ITEM_5853,FRLS 500V XLPE Copper 14C 1sqmm Armoured Control Cable,Control Cable,500V,Copper,14.0,1.0,XLPE,HDPE,90C,FRLS,Yes,IEC 60502-1,fire_resistance;standards_required;temperature_rating,False,FRLS 500V 14C 1 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5854,ITEM_5854,FRLS 500V XLPE Copper 4C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,4.0,2.5,XLPE,PVC,90C,FRLS,No,BS 5308-1,insulation_type;size_sqmm;temperature_rating,True,FRLS 500V 4C 2.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_5855,ITEM_5855,22kV XLPE Aluminium 3C 70sqmm Armoured Power Cable,Power Cable,22kV,Aluminium,3.0,70.0,XLPE,HDPE,90C,Non-FR,Yes,IS 7098-2,conductor_material;core_count;size_sqmm,False,22kV 3C 70 sqmm Al XLPE armoured cable as per IS 7098-2
RFP_5856,ITEM_5856,1.1kV PVC Copper 7C 2.5sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,7.0,2.5,PVC,PVC,70C,Non-FR,Yes,BS 5308,core_count;standards_required;temperature_rating;voltage_rating,False,1.1kV 7C 2.5 sqmm Cu PVC armoured cable as per BS 5308
RFP_5857,ITEM_5857,FRLS 500V PVC Copper 6C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,6.0,1.0,PVC,PVC,70C,FRLS,Yes,IEC 60502-1,conductor_material;core_count;size_sqmm;voltage_rating,False,FRLS 500V 6C 1 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5858,ITEM_5858,FRLS 500V XLPE Copper 2C 1.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,2.0,1.5,XLPE,HDPE,90C,FRLS,Yes,BS 5308-1,armouring;fire_resistance;temperature_rating,True,FRLS 500V 2C 1.5 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_5859,ITEM_5859,ZH 500V PVC Copper 2C 2.5sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,2.0,2.5,PVC,PVC,70C,ZH,No,IEC 60245,voltage_rating,False,ZH 500V 2C 2.5 sqmm Cu PVC armoured cable as per IEC 60245
RFP_5860,ITEM_5860,FRLS 440V XLPE Aluminium 4C 800sqmm Armoured Power Cable,Power Cable,440V,Aluminium,4.0,800.0,XLPE,LSZH,90C,FRLS,Yes,IS 694,armouring;insulation_type;sheath_type;voltage_rating,False,FRLS 440V 4C 800 sqmm Al XLPE armoured cable as per IS 694
RFP_5861,ITEM_5861,FR 500V PVC Copper 5C 35sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,5.0,35.0,PVC,LSZH,70C,FR,No,IS 694,standards_required;temperature_rating;voltage_rating,False,FR 500V 5C 35 sqmm Cu PVC armoured cable as per IS 694
RFP_5862,ITEM_5862,FR 66kV XLPE Copper 1C 400sqmm Armoured Power Cable,Power Cable,66kV,Copper,1.0,400.0,XLPE,HDPE,90C,FR,Yes,IEC 60840,core_count;size_sqmm,False,FR 66kV 1C 400 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_5863,ITEM_5863,ZH 6.6kV EPR Copper 1C 300sqmm Armoured Power Cable,Power Cable,6.6kV,Copper,1.0,300.0,EPR,PVC,90C,ZH,Yes,IEC 60502-1,conductor_material;fire_resistance;voltage_rating,True,ZH 6.6kV 1C 300 sqmm Cu EPR armoured cable as per IEC 60502-1
RFP_5864,ITEM_5864,LSZH 66kV XLPE Aluminium 1C 1000sqmm Armoured Power Cable,Power Cable,66kV,Aluminium,1.0,1000.0,XLPE,LSZH,90C,LSZH,No,IS 7098-3,conductor_material;core_count;insulation_type;voltage_rating,False,LSZH 66kV 1C 1000 sqmm Al XLPE armoured cable as per IS 7098-3
RFP_5865,ITEM_5865,LSZH 33kV XLPE Copper 1C 50sqmm Armoured Power Cable,Power Cable,33kV,Copper,1.0,50.0,XLPE,PVC,90C,LSZH,No,IEC 60502-2,sheath_type;standards_required,False,LSZH 33kV 1C 50 sqmm Cu XLPE armoured cable as per IEC 60502-2
RFP_5866,ITEM_5866,FR 440V XLPE Copper 6C 4sqmm Armoured Control Cable,Control Cable,440V,Copper,6.0,4.0,XLPE,LSZH,90C,FR,No,IS 694,conductor_material;insulation_type;temperature_rating;voltage_rating,False,FR 440V 6C 4 sqmm Cu XLPE armoured cable as per IS 694
RFP_5867,ITEM_5867,ZH 500V PVC Copper 2C 0.75sqmm Armoured Flexible Cable,Flexible Cable,500V,Copper,2.0,0.75,PVC,PVC,70C,ZH,No,IS 694,core_count;insulation_type;voltage_rating,False,ZH 500V 2C 0.75 sqmm Cu PVC armoured cable as per IS 694
RFP_5868,ITEM_5868,FRLS 1.1kV XLPE Copper 7C 1sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,7.0,1.0,XLPE,LSZH,90C,FRLS,Yes,IS 1554,core_count;sheath_type,False,FRLS 1.1kV 7C 1 sqmm Cu XLPE armoured cable as per IS 1554
RFP_5869,ITEM_5869,FRLS 500V PVC Copper 10C 1sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,10.0,1.0,PVC,LSZH,70C,FRLS,No,IEC 60502-1,fire_resistance,False,FRLS 500V 10C 1 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5870,ITEM_5870,FR 400kV XLPE Copper 1C 240sqmm Armoured Power Cable,Power Cable,400kV,Copper,1.0,240.0,XLPE,LSZH,90C,FR,Yes,IEC 62067,armouring;conductor_material;sheath_type;standards_required,False,FR 400kV 1C 240 sqmm Cu XLPE armoured cable as per IEC 62067
RFP_5871,ITEM_5871,440V PVC Copper 6C 1.5sqmm Armoured Control Cable,Control Cable,440V,Copper,6.0,1.5,PVC,HDPE,70C,Non-FR,No,IS 694,temperature_rating;voltage_rating,False,440V 6C 1.5 sqmm Cu PVC armoured cable as per IS 694
RFP_5872,ITEM_5872,FRLS 1.1kV PVC Copper 1C 2.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,1.0,2.5,PVC,PVC,70C,FRLS,Yes,BS 5308-1,sheath_type;standards_required,False,FRLS 1.1kV 1C 2.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_5873,ITEM_5873,1.1kV XLPE Copper 2C 2.5sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,2.0,2.5,XLPE,LSZH,90C,Non-FR,No,IEC 60502-1,core_count;fire_resistance;insulation_type,False,1.1kV 2C 2.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5874,ITEM_5874,LSZH 500V PVC Copper 4C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,4.0,0.75,PVC,PVC,70C,LSZH,No,IEC 60502-1,armouring;size_sqmm,True,LSZH 500V 4C 0.75 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5875,ITEM_5875,Fire Survival 440V Mineral (MI) Copper 3C 50sqmm Armoured Fire Survival Cable,Fire Survival Cable,440V,Copper,3.0,50.0,Mineral (MI),LSZH,105C,Fire Survival,Yes,BS 6387,voltage_rating,False,Fire Survival 440V 3C 50 sqmm Cu Mineral (MI) armoured cable as per BS 6387
RFP_5876,ITEM_5876,LSZH 500V PVC Copper 4C 1.5sqmm Armoured Control Cable,Control Cable,500V,Copper,4.0,1.5,PVC,LSZH,70C,LSZH,No,IS 1554,insulation_type,False,LSZH 500V 4C 1.5 sqmm Cu PVC armoured cable as per IS 1554
RFP_5877,ITEM_5877,FR 1.1kV PVC Copper 4C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,1.1kV,Copper,4.0,0.75,PVC,PVC,70C,FR,Yes,BS 5308-1,sheath_type;standards_required,False,FR 1.1kV 4C 0.75 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_5878,ITEM_5878,500V XLPE Copper 14C 1.5sqmm Armoured Control Cable,Control Cable,500V,Copper,14.0,1.5,XLPE,LSZH,90C,Non-FR,Yes,IEC 60502-1,temperature_rating;voltage_rating,False,500V 14C 1.5 sqmm Cu XLPE armoured cable as per IEC 60502-1
RFP_5879,ITEM_5879,FRLS 1.1kV PVC Copper 4C 4sqmm Armoured Control Cable,Control Cable,1.1kV,Copper,4.0,4.0,PVC,LSZH,70C,FRLS,No,BS 5308,core_count;sheath_type,False,FRLS 1.1kV 4C 4 sqmm Cu PVC armoured cable as per BS 5308
RFP_5880,ITEM_5880,LSZH 1.1kV PVC Copper 1C 35sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,1.0,35.0,PVC,PVC,70C,LSZH,No,IEC 60502-1,fire_resistance,True,LSZH 1.1kV 1C 35 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5881,ITEM_5881,FR 132kV XLPE Aluminium 1C 400sqmm Armoured Power Cable,Power Cable,132kV,Aluminium,1.0,400.0,XLPE,HDPE,90C,FR,No,IEC 60840,sheath_type,False,FR 132kV 1C 400 sqmm Al XLPE armoured cable as per IEC 60840
RFP_5882,ITEM_5882,ZH 22kV XLPE Aluminium 1C 400sqmm Armoured Power Cable,Power Cable,22kV,Aluminium,1.0,400.0,XLPE,HDPE,90C,ZH,Yes,IEC 60502-2,armouring;fire_resistance;voltage_rating,False,ZH 22kV 1C 400 sqmm Al XLPE armoured cable as per IEC 60502-2
RFP_5883,ITEM_5883,FR 500V PVC Copper 1C 630sqmm Armoured Power Cable,Power Cable,500V,Copper,1.0,630.0,PVC,HDPE,70C,FR,Yes,IS 1554,armouring;fire_resistance;size_sqmm,False,FR 500V 1C 630 sqmm Cu PVC armoured cable as per IS 1554
RFP_5884,ITEM_5884,FR 440V PVC Copper 2C 0.75sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,2.0,0.75,PVC,PVC,70C,FR,No,IS 694,core_count;fire_resistance,False,FR 440V 2C 0.75 sqmm Cu PVC armoured cable as per IS 694
RFP_5885,ITEM_5885,FRLS 440V PVC Copper 3C 25sqmm Armoured Power Cable,Power Cable,440V,Copper,3.0,25.0,PVC,HDPE,70C,FRLS,Yes,IEC 60502-1,armouring;fire_resistance;sheath_type,False,FRLS 440V 3C 25 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5886,ITEM_5886,FRLS 132kV XLPE Copper 1C 400sqmm Armoured Power Cable,Power Cable,132kV,Copper,1.0,400.0,XLPE,LSZH,90C,FRLS,No,IEC 60840,armouring;conductor_material;sheath_type,True,FRLS 132kV 1C 400 sqmm Cu XLPE armoured cable as per IEC 60840
RFP_5887,ITEM_5887,ZH 132kV XLPE Aluminium 1C 630sqmm Armoured Power Cable,Power Cable,132kV,Aluminium,1.0,630.0,XLPE,HDPE,90C,ZH,Yes,IEC 60840,size_sqmm;standards_required,True,ZH 132kV 1C 630 sqmm Al XLPE armoured cable as per IEC 60840
RFP_5888,ITEM_5888,FRLS 500V XLPE Copper 10C 0.75sqmm Armoured Instrumentation Cable,Instrumentation Cable,500V,Copper,10.0,0.75,XLPE,HDPE,90C,FRLS,Yes,BS 5308-1,fire_resistance,False,FRLS 500V 10C 0.75 sqmm Cu XLPE armoured cable as per BS 5308-1
RFP_5889,ITEM_5889,FRLS 300V PVC Copper 8C 0.5sqmm Armoured Instrumentation Cable,Instrumentation Cable,300V,Copper,8.0,0.5,PVC,PVC,70C,FRLS,No,BS 5308-1,sheath_type;size_sqmm;standards_required;temperature_rating,True,FRLS 300V 8C 0.5 sqmm Cu PVC armoured cable as per BS 5308-1
RFP_5890,ITEM_5890,ZH 22kV XLPE Copper 3C 300sqmm Armoured Power Cable,Power Cable,22kV,Copper,3.0,300.0,XLPE,PVC,90C,ZH,Yes,IEC 60502-2,core_count;standards_required,False,ZH 22kV 3C 300 sqmm Cu XLPE armoured cable as per IEC 60502-2
RFP_5891,ITEM_5891,LSZH 1.1kV PVC Copper 1C 16sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,1.0,16.0,PVC,PVC,70C,LSZH,No,IEC 60502-1,core_count;sheath_type;temperature_rating;voltage_rating,False,LSZH 1.1kV 1C 16 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5892,ITEM_5892,FR 500V PVC Copper 14C 1.5sqmm Armoured Control Cable,Control Cable,500V,Copper,14.0,1.5,PVC,PVC,70C,FR,No,IEC 60502-1,size_sqmm,False,FR 500V 14C 1.5 sqmm Cu PVC armoured cable as per IEC 60502-1
RFP_5893,ITEM_5893,ZH 1.1kV XLPE Copper 5C 1sqmm Armoured Flexible Cable,Flexible Cable,1.1kV,Copper,5.0,1.0,XLPE,LSZH,90C,ZH,No,IS 9968,conductor_material,False,ZH 1.1kV 5C 1 sqmm Cu XLPE armoured cable as per IS 9968
RFP_5894,ITEM_5894,Fire Survival 440V XLPE Copper 1C 16sqmm Armoured Fire Survival Cable,Fire Survival Cable,440V,Copper,1.0,16.0,XLPE,HDPE,90C,Fire Survival,No,BS 6387,core_count,False,Fire Survival 440V 1C 16 sqmm Cu XLPE armoured cable as per BS 6387
RFP_5895,ITEM_5895,FRLS 3.3kV XLPE Aluminium 3C 400sqmm Armoured Power Cable,Power Cable,3.3kV,Aluminium,3.0,400.0,XLPE,HDPE,90C,FRLS,Yes,IEC 60502-1,size_sqmm,False,FRLS 3.3kV 3C 400 sqmm Al XLPE armoured cable as per IEC 60502-1
RFP_5896,ITEM_5896,FRLS 500V PVC Copper 19C 6sqmm Armoured Control Cable,Control Cable,500V,Copper,19.0,6.0,PVC,HDPE,70C,FRLS,Yes,IS 1554,armouring;insulation_type;sheath_type;standards_required,False,FRLS 500V 19C 6 sqmm Cu PVC armoured cable as per IS 1554
RFP_5897,ITEM_5897,440V XLPE Copper 5C 0.75sqmm Armoured Flexible Cable,Flexible Cable,440V,Copper,5.0,0.75,XLPE,PVC,90C,Non-FR,No,IS 694,sheath_type;standards_required;temperature_rating;voltage_rating,False,440V 5C 0.75 sqmm Cu XLPE armoured cable as per IS 694
RFP_5898,ITEM_5898,LSZH 440V XLPE Copper 2C 1.5sqmm Armoured Power Cable,Power Cable,440V,Copper,2.0,1.5,XLPE,LSZH,90C,LSZH,Yes,IS 694,size_sqmm;voltage_rating,False,LSZH 440V 2C 1.5 sqmm Cu XLPE armoured cable as per IS 694
